Car_ID,Damage_Location,Repairable_or_Replaceable,Repair_Type,Dent_Type,Price
CAR2403,Hood,Replaceable,,,3323
CAR2403,Trunk,Repairable,Scratch,,879
CAR2403,Roof,Replaceable,,,3749
CAR2403,Roof,Replaceable,,,4316
CAR2404,Front_Bumper,Replaceable,,,3222
CAR2404,Rear_Door,Repairable,Dent,Deep,4443
CAR2405,Roof,Replaceable,,,4730
CAR2405,Roof,Repairable,Scratch,,1017
CAR2405,Rear_Door,Replaceable,,,4500
CAR2406,Hood,Replaceable,,,4825
CAR2406,Rear_Door,Repairable,Scratch,,1208
CAR2406,Hood,Repairable,Scratch,,687
CAR2406,Roof,Repairable,Scratch,,701
CAR2406,Trunk,Replaceable,,,3124
CAR2406,Hood,Repairable,Scratch,,1002
CAR2406,Front_Bumper,Replaceable,,,3029
CAR2407,Rear_Door,Repairable,Dent,Shallow,1271
CAR2407,Trunk,Replaceable,,,3471
CAR2408,Roof,Repairable,Scratch,,883
CAR2408,Roof,Repairable,Dent,Deep,4050
CAR2408,Rear_Door,Repairable,Scratch,,696
CAR2408,Hood,Replaceable,,,4465
CAR2408,Rear_Door,Repairable,Scratch,,1021
CAR2408,Hood,Replaceable,,,3284
CAR2408,Rear_Door,Replaceable,,,4968
CAR2408,Trunk,Replaceable,,,4635
CAR2408,Rear_Door,Replaceable,,,4548
CAR2408,Roof,Replaceable,,,4481
CAR2408,Hood,Replaceable,,,4346
CAR2408,Roof,Repairable,Dent,Extreme,3081
CAR2408,Hood,Repairable,Scratch,,1000
CAR2409,Rear_Door,Replaceable,,,3759
CAR2409,Rear_Door,Replaceable,,,4108
CAR2410,Hood,Replaceable,,,4618
CAR2410,Front_Bumper,Repairable,Scratch,,1291
CAR2410,Rear_Door,Repairable,Dent,Deep,4073
CAR2410,Hood,Repairable,Scratch,,611
CAR2410,Rear_Door,Repairable,Dent,Shallow,1435
CAR2410,Rear_Door,Replaceable,,,3952
CAR2411,Trunk,Replaceable,,,3192
CAR2411,Hood,Replaceable,,,4907
CAR2411,Roof,Replaceable,,,4154
CAR2411,Front_Bumper,Replaceable,,,4372
CAR2411,Rear_Door,Replaceable,,,4187
CAR2412,Roof,Repairable,Dent,Deep,4452
CAR2412,Roof,Repairable,Scratch,,846
CAR2413,Roof,Repairable,Dent,Shallow,1339
CAR2413,Trunk,Replaceable,,,3811
CAR2414,Rear_Door,Repairable,Dent,Deep,3529
CAR2414,Roof,Repairable,Dent,Deep,3940
CAR2415,Front_Bumper,Repairable,Dent,Extreme,3434
CAR2415,Rear_Door,Repairable,Dent,Extreme,3437
CAR2416,Rear_Door,Replaceable,,,3372
CAR2417,Trunk,Replaceable,,,4990
CAR2417,Roof,Replaceable,,,3821
CAR2417,Rear_Door,Replaceable,,,4196
CAR2417,Rear_Door,Replaceable,,,4630
CAR2417,Roof,Replaceable,,,4014
CAR2417,Roof,Replaceable,,,4615
CAR2417,Hood,Repairable,Dent,Deep,3665
CAR2418,Hood,Replaceable,,,3097
CAR2419,Roof,Replaceable,,,3696
CAR2420,Front_Bumper,Repairable,Scratch,,789
CAR2420,Trunk,Replaceable,,,3655
CAR2420,Front_Bumper,Repairable,Scratch,,536
CAR2421,Rear_Door,Replaceable,,,4193
CAR2422,Front_Bumper,Replaceable,,,4032
CAR2422,Trunk,Repairable,Dent,Shallow,1539
CAR2422,Roof,Repairable,Scratch,,1459
CAR2423,Front_Bumper,Replaceable,,,4086
CAR2423,Trunk,Repairable,Dent,Shallow,1177
CAR2423,Roof,Repairable,Dent,Shallow,1513
CAR2424,Front_Bumper,Repairable,Dent,Shallow,2000
CAR2424,Rear_Door,Repairable,Dent,Shallow,1419
CAR2425,Rear_Door,Replaceable,,,3055
CAR2425,Roof,Replaceable,,,4212
CAR2425,Rear_Door,Replaceable,,,4041
CAR2425,Roof,Repairable,Scratch,,1193
CAR2426,Front_Bumper,Repairable,Dent,Shallow,1050
CAR2426,Front_Bumper,Replaceable,,,4457
CAR2427,Front_Bumper,Replaceable,,,3690
CAR2427,Front_Bumper,Replaceable,,,3358
CAR2427,Hood,Replaceable,,,3019
CAR2427,Roof,Replaceable,,,4028
CAR2428,Rear_Door,Replaceable,,,4623
CAR2428,Hood,Replaceable,,,3222
CAR2428,Rear_Door,Repairable,Scratch,,678
CAR2428,Roof,Repairable,Scratch,,1037
CAR2428,Trunk,Replaceable,,,3328
CAR2428,Front_Bumper,Repairable,Dent,Shallow,1571
CAR2428,Rear_Door,Repairable,Dent,Extreme,3457
CAR2428,Front_Bumper,Replaceable,,,3624
CAR2428,Roof,Repairable,Dent,Shallow,1838
CAR2428,Hood,Replaceable,,,3528
CAR2428,Roof,Replaceable,,,3836
CAR2428,Hood,Replaceable,,,3814
CAR2428,Hood,Replaceable,,,4765
CAR2428,Roof,Replaceable,,,3121
CAR2429,Roof,Replaceable,,,4251
CAR2429,Hood,Repairable,Scratch,,518
CAR2429,Hood,Repairable,Dent,Extreme,2547
CAR2429,Hood,Repairable,Scratch,,931
CAR2429,Rear_Door,Replaceable,,,3938
CAR2429,Hood,Replaceable,,,4250
CAR2429,Rear_Door,Repairable,Scratch,,1346
CAR2430,Rear_Door,Replaceable,,,3670
CAR2430,Front_Bumper,Repairable,Dent,Extreme,2513
CAR2430,Trunk,Repairable,Dent,Shallow,1040
CAR2431,Roof,Replaceable,,,3067
CAR2432,Trunk,Repairable,Scratch,,1153
CAR2433,Rear_Door,Repairable,Dent,Shallow,1045
CAR2433,Trunk,Replaceable,,,4208
CAR2433,Front_Bumper,Replaceable,,,4422
CAR2434,Trunk,Replaceable,,,4675
CAR2434,Roof,Replaceable,,,3457
CAR2435,Front_Bumper,Replaceable,,,3968
CAR2435,Hood,Repairable,Dent,Extreme,3202
CAR2435,Rear_Door,Replaceable,,,4314
CAR2435,Hood,Repairable,Dent,Extreme,3238
CAR2436,Rear_Door,Replaceable,,,4139
CAR2436,Trunk,Replaceable,,,4462
CAR2436,Front_Bumper,Replaceable,,,3628
CAR2436,Hood,Replaceable,,,4182
CAR2436,Roof,Repairable,Scratch,,573
CAR2436,Trunk,Repairable,Dent,Shallow,1827
CAR2436,Front_Bumper,Repairable,Scratch,,1328
CAR2436,Hood,Repairable,Dent,Extreme,2847
CAR2436,Rear_Door,Replaceable,,,4627
CAR2437,Trunk,Repairable,Scratch,,778
CAR2437,Rear_Door,Repairable,Scratch,,940
CAR2437,Roof,Replaceable,,,3644
CAR2438,Roof,Replaceable,,,3662
CAR2439,Hood,Repairable,Dent,Shallow,1271
CAR2440,Trunk,Replaceable,,,4649
CAR2440,Trunk,Repairable,Dent,Extreme,2811
CAR2441,Roof,Repairable,Scratch,,783
CAR2441,Front_Bumper,Repairable,Dent,Deep,3978
CAR2441,Hood,Replaceable,,,4149
CAR2442,Rear_Door,Repairable,Scratch,,1410
CAR2442,Roof,Replaceable,,,4482
CAR2442,Hood,Replaceable,,,3885
CAR2442,Trunk,Replaceable,,,3828
CAR2443,Roof,Repairable,Dent,Shallow,1255
CAR2443,Front_Bumper,Replaceable,,,4658
CAR2443,Trunk,Repairable,Scratch,,564
CAR2443,Front_Bumper,Replaceable,,,4889
CAR2444,Roof,Replaceable,,,3294
CAR2445,Hood,Repairable,Scratch,,703
CAR2446,Rear_Door,Repairable,Scratch,,513
CAR2447,Roof,Replaceable,,,4241
CAR2448,Roof,Repairable,Dent,Shallow,1513
CAR2448,Trunk,Repairable,Scratch,,613
CAR2449,Front_Bumper,Replaceable,,,3851
CAR2449,Trunk,Replaceable,,,4273
CAR2449,Hood,Replaceable,,,4307
CAR2449,Trunk,Replaceable,,,4992
CAR2449,Front_Bumper,Repairable,Scratch,,544
CAR2449,Trunk,Repairable,Scratch,,1229
CAR2449,Trunk,Replaceable,,,4889
CAR2450,Rear_Door,Repairable,Scratch,,1035
CAR2450,Roof,Repairable,Scratch,,1364
CAR2451,Front_Bumper,Repairable,Scratch,,757
CAR2451,Front_Bumper,Replaceable,,,4788
CAR2451,Hood,Replaceable,,,4878
CAR2451,Front_Bumper,Repairable,Scratch,,675
CAR2451,Trunk,Repairable,Dent,Shallow,1506
CAR2451,Roof,Replaceable,,,4682
CAR2452,Rear_Door,Repairable,Dent,Shallow,1237
CAR2452,Roof,Replaceable,,,4131
CAR2452,Trunk,Repairable,Dent,Extreme,2874
CAR2452,Roof,Replaceable,,,4970
CAR2452,Hood,Repairable,Scratch,,1460
CAR2452,Trunk,Repairable,Scratch,,647
CAR2453,Trunk,Repairable,Scratch,,1219
CAR2453,Roof,Repairable,Dent,Shallow,1288
CAR2453,Trunk,Repairable,Dent,Deep,3524
CAR2453,Hood,Replaceable,,,3913
CAR2453,Hood,Replaceable,,,4300
CAR2453,Front_Bumper,Replaceable,,,4863
CAR2453,Trunk,Repairable,Dent,Shallow,1317
CAR2453,Hood,Repairable,Scratch,,539
CAR2453,Roof,Repairable,Dent,Extreme,2919
CAR2453,Rear_Door,Repairable,Scratch,,621
CAR2453,Rear_Door,Replaceable,,,3604
CAR2453,Front_Bumper,Repairable,Dent,Extreme,3014
CAR2454,Roof,Repairable,Scratch,,966
CAR2454,Trunk,Replaceable,,,3579
CAR2454,Rear_Door,Repairable,Scratch,,906
CAR2454,Roof,Repairable,Scratch,,634
CAR2455,Roof,Replaceable,,,3851
CAR2456,Rear_Door,Replaceable,,,4855
CAR2456,Roof,Replaceable,,,3637
CAR2456,Roof,Repairable,Dent,Shallow,1665
CAR2456,Trunk,Repairable,Dent,Extreme,2890
CAR2457,Trunk,Repairable,Dent,Extreme,2544
CAR2457,Front_Bumper,Repairable,Scratch,,511
CAR2458,Rear_Door,Repairable,Scratch,,574
CAR2459,Rear_Door,Replaceable,,,4948
CAR2459,Roof,Repairable,Dent,Deep,3770
CAR2459,Front_Bumper,Repairable,Dent,Deep,4137
CAR2460,Hood,Replaceable,,,3643
CAR2460,Rear_Door,Replaceable,,,3813
CAR2461,Hood,Repairable,Dent,Extreme,3161
CAR2461,Hood,Repairable,Scratch,,715
CAR2461,Front_Bumper,Replaceable,,,3296
CAR2461,Roof,Replaceable,,,3817
CAR2461,Roof,Replaceable,,,3289
CAR2461,Front_Bumper,Repairable,Dent,Deep,3942
CAR2461,Rear_Door,Repairable,Scratch,,817
CAR2461,Hood,Replaceable,,,3563
CAR2462,Front_Bumper,Replaceable,,,4904
CAR2463,Roof,Replaceable,,,4373
CAR2463,Front_Bumper,Replaceable,,,4666
CAR2463,Hood,Repairable,Dent,Extreme,2931
CAR2463,Front_Bumper,Repairable,Scratch,,1248
CAR2463,Rear_Door,Replaceable,,,4894
CAR2463,Front_Bumper,Replaceable,,,3253
CAR2464,Trunk,Repairable,Scratch,,1083
CAR2464,Trunk,Replaceable,,,4271
CAR2464,Trunk,Replaceable,,,4588
CAR2464,Rear_Door,Replaceable,,,3985
CAR2464,Front_Bumper,Replaceable,,,4916
CAR2464,Roof,Repairable,Dent,Shallow,1475
CAR2464,Roof,Replaceable,,,3728
CAR2464,Hood,Replaceable,,,4238
CAR2465,Roof,Repairable,Scratch,,813
CAR2465,Rear_Door,Replaceable,,,4574
CAR2465,Trunk,Replaceable,,,4717
CAR2465,Rear_Door,Replaceable,,,3819
CAR2465,Hood,Repairable,Dent,Shallow,1922
CAR2465,Rear_Door,Repairable,Scratch,,1153
CAR2466,Trunk,Replaceable,,,4744
CAR2466,Hood,Replaceable,,,3724
CAR2466,Front_Bumper,Replaceable,,,4076
CAR2467,Rear_Door,Replaceable,,,4264
CAR2468,Rear_Door,Replaceable,,,3647
CAR2468,Roof,Replaceable,,,3105
CAR2468,Rear_Door,Repairable,Dent,Deep,4443
CAR2468,Trunk,Repairable,Scratch,,1171
CAR2468,Trunk,Replaceable,,,4165
CAR2469,Front_Bumper,Repairable,Dent,Deep,4283
CAR2469,Trunk,Replaceable,,,4539
CAR2470,Roof,Repairable,Scratch,,1455
CAR2470,Hood,Repairable,Dent,Deep,4489
CAR2471,Hood,Repairable,Scratch,,1044
CAR2471,Front_Bumper,Repairable,Dent,Shallow,1883
CAR2472,Rear_Door,Repairable,Scratch,,1067
CAR2472,Roof,Repairable,Dent,Deep,4188
CAR2472,Front_Bumper,Replaceable,,,4485
CAR2473,Trunk,Replaceable,,,3916
CAR2474,Roof,Replaceable,,,4226
CAR2474,Roof,Repairable,Scratch,,1237
CAR2474,Roof,Repairable,Scratch,,815
CAR2475,Roof,Repairable,Dent,Deep,3556
CAR2476,Trunk,Replaceable,,,3265
CAR2476,Trunk,Replaceable,,,4770
CAR2476,Hood,Replaceable,,,3212
CAR2477,Hood,Repairable,Dent,Shallow,1231
CAR2477,Front_Bumper,Repairable,Dent,Deep,3959
CAR2477,Hood,Repairable,Scratch,,527
CAR2478,Front_Bumper,Repairable,Dent,Deep,3590
CAR2478,Rear_Door,Repairable,Scratch,,522
CAR2478,Trunk,Repairable,Dent,Extreme,3288
CAR2478,Hood,Repairable,Dent,Shallow,1262
CAR2478,Front_Bumper,Repairable,Dent,Deep,3581
CAR2479,Roof,Replaceable,,,3659
CAR2480,Roof,Replaceable,,,4206
CAR2480,Roof,Repairable,Dent,Extreme,2968
CAR2480,Roof,Repairable,Scratch,,1500
CAR2480,Roof,Repairable,Scratch,,676
CAR2481,Trunk,Replaceable,,,3711
CAR2482,Trunk,Repairable,Dent,Shallow,1017
CAR2482,Roof,Repairable,Dent,Shallow,1842
CAR2482,Hood,Replaceable,,,4954
CAR2482,Rear_Door,Repairable,Scratch,,1189
CAR2482,Hood,Repairable,Scratch,,1056
CAR2482,Trunk,Replaceable,,,3965
CAR2483,Hood,Repairable,Dent,Shallow,1118
CAR2484,Hood,Repairable,Dent,Shallow,1532
CAR2484,Rear_Door,Repairable,Scratch,,1381
CAR2485,Roof,Repairable,Scratch,,902
CAR2485,Hood,Replaceable,,,4962
CAR2485,Roof,Repairable,Dent,Deep,4324
CAR2485,Front_Bumper,Repairable,Scratch,,1482
CAR2485,Rear_Door,Repairable,Dent,Shallow,1944
CAR2485,Trunk,Repairable,Scratch,,1344
CAR2486,Trunk,Repairable,Dent,Shallow,1732
CAR2486,Front_Bumper,Repairable,Dent,Shallow,1573
CAR2486,Roof,Replaceable,,,3452
CAR2487,Front_Bumper,Replaceable,,,4080
CAR2487,Trunk,Repairable,Dent,Shallow,1938
CAR2487,Hood,Repairable,Scratch,,618
CAR2488,Rear_Door,Repairable,Scratch,,868
CAR2489,Trunk,Replaceable,,,3702
CAR2490,Hood,Replaceable,,,3900
CAR2491,Hood,Repairable,Dent,Extreme,3434
CAR2491,Roof,Replaceable,,,4760
CAR2492,Hood,Replaceable,,,4166
CAR2493,Trunk,Replaceable,,,4598
CAR2493,Trunk,Repairable,Dent,Extreme,3062
CAR2494,Roof,Repairable,Dent,Extreme,2646
CAR2495,Rear_Door,Repairable,Scratch,,1412
CAR2495,Rear_Door,Replaceable,,,4043
CAR2495,Trunk,Repairable,Scratch,,938
CAR2496,Trunk,Repairable,Scratch,,687
CAR2496,Trunk,Replaceable,,,4581
CAR2497,Roof,Repairable,Scratch,,873
CAR2497,Trunk,Replaceable,,,3827
CAR2497,Trunk,Replaceable,,,4712
CAR2498,Front_Bumper,Repairable,Dent,Shallow,1277
CAR2498,Front_Bumper,Replaceable,,,4468
CAR2499,Roof,Repairable,Dent,Extreme,2871
CAR2500,Hood,Replaceable,,,4037
CAR2501,Hood,Replaceable,,,3252
CAR2502,Rear_Door,Replaceable,,,4360
CAR2503,Front_Bumper,Replaceable,,,3377
CAR2503,Trunk,Repairable,Dent,Deep,4295
CAR2503,Hood,Repairable,Scratch,,840
CAR2503,Roof,Repairable,Scratch,,655
CAR2504,Rear_Door,Replaceable,,,4918
CAR2505,Trunk,Repairable,Scratch,,555
CAR2506,Hood,Repairable,Dent,Deep,3507
CAR2507,Front_Bumper,Replaceable,,,4995
CAR2508,Front_Bumper,Repairable,Dent,Extreme,3098
CAR2509,Hood,Replaceable,,,4076
CAR2510,Front_Bumper,Repairable,Scratch,,524
CAR2510,Roof,Repairable,Scratch,,670
CAR2510,Hood,Replaceable,,,4555
CAR2510,Hood,Replaceable,,,3604
CAR2511,Rear_Door,Replaceable,,,4234
CAR2512,Trunk,Replaceable,,,3163
CAR2513,Hood,Repairable,Dent,Extreme,3141
CAR2514,Roof,Repairable,Scratch,,524
CAR2514,Front_Bumper,Repairable,Scratch,,1304
CAR2514,Front_Bumper,Replaceable,,,4777
CAR2514,Hood,Replaceable,,,3628
CAR2514,Roof,Repairable,Dent,Extreme,2692
CAR2514,Roof,Repairable,Scratch,,1198
CAR2514,Rear_Door,Repairable,Scratch,,912
CAR2515,Front_Bumper,Repairable,Scratch,,750
CAR2516,Roof,Repairable,Scratch,,772
CAR2517,Hood,Replaceable,,,3938
CAR2517,Rear_Door,Repairable,Dent,Shallow,1160
CAR2518,Hood,Repairable,Scratch,,514
CAR2518,Roof,Replaceable,,,3069
CAR2518,Front_Bumper,Replaceable,,,4566
CAR2518,Trunk,Repairable,Dent,Deep,3913
CAR2518,Hood,Replaceable,,,4327
CAR2519,Front_Bumper,Repairable,Scratch,,657
CAR2519,Rear_Door,Replaceable,,,3336
CAR2519,Rear_Door,Repairable,Scratch,,1123
CAR2520,Hood,Repairable,Scratch,,969
CAR2521,Trunk,Repairable,Dent,Extreme,3425
CAR2521,Hood,Repairable,Dent,Shallow,1845
CAR2522,Roof,Repairable,Scratch,,968
CAR2522,Hood,Replaceable,,,3548
CAR2522,Roof,Replaceable,,,3732
CAR2523,Rear_Door,Repairable,Scratch,,1173
CAR2523,Rear_Door,Repairable,Dent,Shallow,1123
CAR2523,Trunk,Repairable,Scratch,,1264
CAR2523,Roof,Repairable,Scratch,,1071
CAR2524,Roof,Repairable,Dent,Deep,3872
CAR2524,Trunk,Replaceable,,,3346
CAR2525,Rear_Door,Replaceable,,,4576
CAR2525,Roof,Replaceable,,,4889
CAR2525,Hood,Repairable,Dent,Shallow,1741
CAR2525,Trunk,Replaceable,,,3940
CAR2525,Rear_Door,Replaceable,,,4145
CAR2525,Rear_Door,Replaceable,,,4451
CAR2525,Front_Bumper,Repairable,Scratch,,1176
CAR2526,Roof,Replaceable,,,3127
CAR2526,Front_Bumper,Repairable,Scratch,,1457
CAR2527,Rear_Door,Repairable,Dent,Shallow,1530
CAR2527,Trunk,Replaceable,,,4199
CAR2528,Front_Bumper,Repairable,Dent,Extreme,3006
CAR2528,Roof,Replaceable,,,4325
CAR2528,Rear_Door,Replaceable,,,3196
CAR2528,Hood,Repairable,Scratch,,1442
CAR2529,Roof,Replaceable,,,3815
CAR2529,Hood,Repairable,Scratch,,1089
CAR2529,Rear_Door,Replaceable,,,3083
CAR2529,Trunk,Replaceable,,,3486
CAR2529,Trunk,Repairable,Dent,Extreme,3007
CAR2529,Front_Bumper,Replaceable,,,3140
CAR2529,Roof,Repairable,Dent,Extreme,3059
CAR2529,Front_Bumper,Replaceable,,,3719
CAR2529,Front_Bumper,Replaceable,,,3575
CAR2530,Trunk,Repairable,Dent,Extreme,3406
CAR2530,Hood,Replaceable,,,3870
CAR2530,Roof,Replaceable,,,4437
CAR2530,Roof,Replaceable,,,3007
CAR2531,Front_Bumper,Repairable,Scratch,,1290
CAR2531,Trunk,Repairable,Scratch,,1075
CAR2531,Roof,Repairable,Scratch,,1379
CAR2531,Roof,Replaceable,,,3601
CAR2532,Front_Bumper,Replaceable,,,3092
CAR2532,Trunk,Repairable,Dent,Deep,3662
CAR2533,Front_Bumper,Replaceable,,,4852
CAR2533,Trunk,Repairable,Scratch,,1467
CAR2533,Trunk,Repairable,Scratch,,1451
CAR2534,Hood,Repairable,Scratch,,1483
CAR2534,Hood,Repairable,Scratch,,688
CAR2534,Hood,Replaceable,,,4069
CAR2534,Trunk,Repairable,Dent,Shallow,1514
CAR2534,Roof,Replaceable,,,4542
CAR2534,Roof,Repairable,Scratch,,721
CAR2535,Roof,Replaceable,,,3580
CAR2535,Front_Bumper,Replaceable,,,3528
CAR2536,Trunk,Replaceable,,,4299
CAR2536,Rear_Door,Repairable,Scratch,,523
CAR2536,Hood,Replaceable,,,3921
CAR2536,Front_Bumper,Replaceable,,,4795
CAR2537,Roof,Repairable,Dent,Extreme,2917
CAR2537,Hood,Replaceable,,,4722
CAR2538,Rear_Door,Repairable,Scratch,,840
CAR2538,Rear_Door,Repairable,Scratch,,676
CAR2538,Roof,Repairable,Scratch,,1475
CAR2538,Front_Bumper,Replaceable,,,4867
CAR2539,Roof,Replaceable,,,4516
CAR2539,Roof,Replaceable,,,4542
CAR2539,Roof,Replaceable,,,3621
CAR2539,Hood,Replaceable,,,3441
CAR2539,Trunk,Repairable,Scratch,,839
CAR2539,Hood,Replaceable,,,3228
CAR2539,Hood,Repairable,Scratch,,817
CAR2539,Front_Bumper,Replaceable,,,4835
CAR2540,Hood,Repairable,Scratch,,1159
CAR2540,Roof,Repairable,Dent,Deep,3513
CAR2540,Trunk,Repairable,Scratch,,783
CAR2540,Front_Bumper,Replaceable,,,3437
CAR2541,Hood,Replaceable,,,4369
CAR2541,Roof,Replaceable,,,3932
CAR2541,Roof,Repairable,Scratch,,1075
CAR2541,Front_Bumper,Repairable,Dent,Deep,3708
CAR2541,Roof,Repairable,Scratch,,1451
CAR2541,Trunk,Replaceable,,,3201
CAR2541,Roof,Repairable,Scratch,,1312
CAR2541,Hood,Replaceable,,,3445
CAR2542,Front_Bumper,Replaceable,,,3443
CAR2542,Hood,Repairable,Scratch,,513
CAR2542,Hood,Repairable,Dent,Extreme,2988
CAR2542,Front_Bumper,Repairable,Scratch,,728
CAR2542,Front_Bumper,Repairable,Dent,Shallow,1933
CAR2543,Trunk,Repairable,Scratch,,661
CAR2543,Rear_Door,Repairable,Dent,Shallow,1906
CAR2543,Trunk,Replaceable,,,3742
CAR2543,Roof,Repairable,Dent,Shallow,1739
CAR2543,Front_Bumper,Replaceable,,,3190
CAR2543,Trunk,Replaceable,,,3566
CAR2543,Trunk,Repairable,Dent,Shallow,1252
CAR2544,Hood,Replaceable,,,4750
CAR2544,Trunk,Repairable,Dent,Deep,4105
CAR2544,Hood,Repairable,Scratch,,1209
CAR2545,Front_Bumper,Replaceable,,,3760
CAR2546,Front_Bumper,Repairable,Scratch,,1133
CAR2546,Trunk,Replaceable,,,4485
CAR2546,Front_Bumper,Replaceable,,,3520
CAR2547,Trunk,Repairable,Dent,Extreme,3051
CAR2547,Hood,Replaceable,,,3018
CAR2547,Hood,Replaceable,,,4052
CAR2547,Roof,Replaceable,,,4843
CAR2547,Hood,Repairable,Dent,Shallow,1738
CAR2547,Roof,Replaceable,,,4004
CAR2547,Front_Bumper,Replaceable,,,3734
CAR2548,Hood,Replaceable,,,3673
CAR2549,Hood,Replaceable,,,4165
CAR2549,Hood,Repairable,Dent,Shallow,1839
CAR2549,Hood,Replaceable,,,3626
CAR2549,Rear_Door,Replaceable,,,4117
CAR2549,Roof,Replaceable,,,4876
CAR2549,Front_Bumper,Repairable,Scratch,,984
CAR2549,Roof,Repairable,Dent,Extreme,3401
CAR2549,Hood,Replaceable,,,3236
CAR2549,Front_Bumper,Repairable,Dent,Shallow,1366
CAR2549,Hood,Replaceable,,,3516
CAR2549,Roof,Repairable,Scratch,,766
CAR2549,Rear_Door,Repairable,Dent,Deep,4245
CAR2549,Hood,Replaceable,,,3843
CAR2549,Trunk,Replaceable,,,3591
CAR2549,Trunk,Replaceable,,,4999
CAR2549,Hood,Replaceable,,,3690
CAR2549,Hood,Replaceable,,,3820
CAR2549,Rear_Door,Repairable,Scratch,,1242
CAR2550,Trunk,Repairable,Dent,Shallow,1877
CAR2551,Hood,Repairable,Dent,Deep,3896
CAR2552,Rear_Door,Repairable,Scratch,,598
CAR2553,Hood,Replaceable,,,4924
CAR2553,Hood,Replaceable,,,4136
CAR2553,Rear_Door,Repairable,Scratch,,503
CAR2553,Roof,Repairable,Scratch,,1137
CAR2554,Front_Bumper,Replaceable,,,4593
CAR2554,Rear_Door,Repairable,Dent,Shallow,1171
CAR2555,Roof,Replaceable,,,4074
CAR2556,Rear_Door,Replaceable,,,3535
CAR2556,Front_Bumper,Replaceable,,,3754
CAR2556,Rear_Door,Repairable,Dent,Extreme,2524
CAR2556,Roof,Replaceable,,,3121
CAR2557,Hood,Replaceable,,,4723
CAR2557,Roof,Replaceable,,,4519
CAR2557,Front_Bumper,Replaceable,,,3941
CAR2557,Front_Bumper,Repairable,Dent,Extreme,3321
CAR2557,Trunk,Replaceable,,,3319
CAR2557,Hood,Replaceable,,,4816
CAR2557,Hood,Replaceable,,,3915
CAR2557,Front_Bumper,Repairable,Scratch,,915
CAR2557,Roof,Replaceable,,,4020
CAR2557,Roof,Replaceable,,,3180
CAR2557,Front_Bumper,Replaceable,,,4468
CAR2557,Hood,Repairable,Dent,Extreme,2928
CAR2557,Hood,Replaceable,,,3873
CAR2558,Roof,Replaceable,,,3060
CAR2559,Roof,Replaceable,,,3320
CAR2559,Front_Bumper,Repairable,Dent,Extreme,3284
CAR2559,Roof,Replaceable,,,4629
CAR2559,Rear_Door,Replaceable,,,3411
CAR2560,Roof,Repairable,Scratch,,698
CAR2561,Trunk,Repairable,Dent,Deep,3769
CAR2561,Trunk,Replaceable,,,3816
CAR2562,Front_Bumper,Replaceable,,,4731
CAR2563,Rear_Door,Repairable,Dent,Deep,3899
CAR2563,Hood,Repairable,Dent,Extreme,3226
CAR2563,Roof,Repairable,Scratch,,1496
CAR2563,Rear_Door,Repairable,Dent,Shallow,1197
CAR2563,Trunk,Replaceable,,,4427
CAR2563,Roof,Replaceable,,,3048
CAR2563,Rear_Door,Replaceable,,,3860
CAR2564,Rear_Door,Replaceable,,,3432
CAR2564,Roof,Replaceable,,,4137
CAR2565,Front_Bumper,Repairable,Scratch,,710
CAR2565,Roof,Repairable,Dent,Deep,3999
CAR2565,Trunk,Repairable,Dent,Extreme,2779
CAR2566,Hood,Replaceable,,,4468
CAR2567,Front_Bumper,Replaceable,,,3517
CAR2567,Rear_Door,Replaceable,,,3771
CAR2568,Roof,Repairable,Scratch,,636
CAR2568,Trunk,Replaceable,,,3423
CAR2568,Roof,Repairable,Dent,Deep,4304
CAR2568,Hood,Repairable,Scratch,,1018
CAR2568,Roof,Replaceable,,,3412
CAR2568,Roof,Repairable,Dent,Deep,3836
CAR2568,Rear_Door,Replaceable,,,4943
CAR2568,Trunk,Repairable,Scratch,,821
CAR2568,Roof,Replaceable,,,4182
CAR2568,Trunk,Replaceable,,,3243
CAR2568,Roof,Replaceable,,,4855
CAR2568,Front_Bumper,Repairable,Scratch,,509
CAR2568,Front_Bumper,Repairable,Scratch,,1351
CAR2569,Rear_Door,Replaceable,,,3772
CAR2569,Trunk,Replaceable,,,3106
CAR2569,Trunk,Replaceable,,,4300
CAR2569,Front_Bumper,Repairable,Dent,Extreme,2500
CAR2569,Hood,Repairable,Scratch,,559
CAR2569,Trunk,Repairable,Dent,Deep,3696
CAR2569,Front_Bumper,Replaceable,,,4416
CAR2569,Roof,Replaceable,,,4512
CAR2569,Hood,Repairable,Scratch,,1072
CAR2569,Front_Bumper,Replaceable,,,3770
CAR2569,Rear_Door,Replaceable,,,3043
CAR2569,Rear_Door,Repairable,Scratch,,562
CAR2569,Roof,Repairable,Dent,Shallow,1036
CAR2570,Rear_Door,Repairable,Scratch,,534
CAR2571,Roof,Repairable,Dent,Shallow,1374
CAR2571,Rear_Door,Repairable,Dent,Deep,4442
CAR2572,Trunk,Replaceable,,,4601
CAR2572,Roof,Repairable,Dent,Deep,4396
CAR2573,Roof,Repairable,Dent,Shallow,1387
CAR2573,Trunk,Repairable,Scratch,,1195
CAR2573,Trunk,Repairable,Dent,Shallow,1490
CAR2574,Front_Bumper,Repairable,Scratch,,886
CAR2574,Roof,Repairable,Scratch,,678
CAR2575,Front_Bumper,Replaceable,,,3700
